wl,n,k,er,ei
1752.0,0.716330275229358,12.326024464831805,-151.41775004442204,17.659008994753535
1753.0,0.7174311926605506,12.33388379204893,-151.60998187956494,17.697425918132595
1754.0,0.7185321100917432,12.341743119266056,-151.80233482871816,17.735877451392984
1755.0,0.7196330275229359,12.349602446483182,-151.99480889188158,17.774363594534698
1756.0,0.7207339449541286,12.357461773700306,-152.18740406905516,17.81288434755773
1757.0,0.7218348623853212,12.365321100917432,-152.3801203602391,17.85143971046209
1758.0,0.7229357798165139,12.373180428134557,-152.57295776543316,17.890029683247768
1759.0,0.7240366972477066,12.381039755351683,-152.76591628463748,17.928654265914773
1760.0,0.7251376146788993,12.388899082568809,-152.9589959178521,17.9673134584631
1761.0,0.7262385321100919,12.396758409785933,-153.15219666507681,18.006007260892748
1762.0,0.7273394495412846,12.40461773700306,-153.34551852631188,18.04473567320372
1763.0,0.7284403669724773,12.412477064220184,-153.5389615015571,18.083498695396017
1764.0,0.7295412844036699,12.42033639143731,-153.7325255908126,18.122296327469638
1765.0,0.7306422018348626,12.428195718654436,-153.92621079407837,18.16112856942458
1766.0,0.7317431192660553,12.43605504587156,-154.1200171113543,18.199995421260844
1767.0,0.7328440366972478,12.443914373088687,-154.31394454264048,18.23889688297843
1768.0,0.7339449541284405,12.45177370030581,-154.50799308793688,18.27783295457734
1769.0,0.7350458715596332,12.459633027522937,-154.70216274724353,18.31680363605758
1770.0,0.7361467889908259,12.467492354740063,-154.89645352056044,18.355808927419137
1771.0,0.7372477064220185,12.475351681957187,-155.0908654078875,18.394848828662017
1772.0,0.7383486238532112,12.483211009174314,-155.28539840922485,18.433923339786222
1773.0,0.7394495412844039,12.491070336391438,-155.4800525245724,18.473032460791746
1774.0,0.7405504587155964,12.498929663608564,-155.67482775393023,18.512176191678595
1775.0,0.7416513761467891,12.506788990825688,-155.86972409729822,18.551354532446766
1776.0,0.7427522935779818,12.514648318042815,-156.0647415546765,18.590567483096265
1777.0,0.7438532110091745,12.522507645259939,-156.25988012606496,18.629815043627083
1778.0,0.7449541284403671,12.530366972477065,-156.45513981146368,18.669097214039226
1779.0,0.7460550458715598,12.538226299694191,-156.65052061087266,18.708413994332695
1780.0,0.7471559633027525,12.546085626911315,-156.84602252429184,18.74776538450748
1781.0,0.7482568807339451,12.553944954128442,-157.04164555172127,18.787151384563597
1782.0,0.7493577981651378,12.561804281345566,-157.2373896931609,18.82657199450103
1783.0,0.7504587155963305,12.569663608562692,-157.43325494861077,18.86602721431979
